TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
4:51 AM,73.0,71.1,93,29.79,6.0,WSW,4.6,-,N/A,,Overcast,240,2014-07-15 08:51:00<br />
5:09 AM,73.0,71.1,93,29.82,5.0,Calm,Calm,-,N/A,,Overcast,0,2014-07-15 09:09:00<br />
5:51 AM,73.0,71.1,93,29.79,4.0,Variable,4.6,-,N/A,,Overcast,0,2014-07-15 09:51:00<br />
6:02 AM,73.0,71.1,93,29.82,4.0,WSW,5.8,-,N/A,,Overcast,240,2014-07-15 10:02:00<br />
6:51 AM,73.9,71.1,91,29.79,4.0,West,3.5,-,N/A,,Overcast,270,2014-07-15 10:51:00<br />
7:51 AM,75.0,71.1,87,29.79,5.0,West,3.5,-,N/A,,Mostly Cloudy,260,2014-07-15 11:51:00<br />
8:34 AM,77.0,72.0,84,29.81,5.0,Calm,Calm,-,N/A,,Haze,0,2014-07-15 12:34:00<br />
8:51 AM,77.0,72.0,84,29.79,6.0,Calm,Calm,-,N/A,,Haze,0,2014-07-15 12:51:00<br />
9:11 AM,77.0,72.0,84,29.82,6.0,South,3.5,-,N/A,,Haze,170,2014-07-15 13:11:00<br />
9:51 AM,79.0,73.0,82,29.78,7.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-15 13:51:00<br />
10:10 AM,79.0,73.0,82,29.81,7.0,Variable,3.5,-,N/A,,Scattered Clouds,0,2014-07-15 14:10:00<br />
10:44 AM,80.1,73.0,79,29.81,7.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2014-07-15 14:44:00<br />
10:51 AM,79.0,72.0,79,29.79,7.0,North,-9999.0,-,N/A,,Mostly Cloudy,0,2014-07-15 14:51:00<br />
11:51 AM,78.1,73.0,84,29.79,5.0,WSW,8.1,-,N/A,,Haze,250,2014-07-15 15:51:00<br />
12:16 PM,81.0,73.9,79,29.81,5.0,Variable,3.5,-,N/A,,Haze,0,2014-07-15 16:16:00<br />
12:51 PM,82.0,73.9,76,29.78,6.0,Variable,4.6,-,N/A,,Haze,0,2014-07-15 16:51:00<br />
1:51 PM,84.0,73.9,72,29.75,6.0,Calm,Calm,-,N/A,,Haze,0,2014-07-15 17:51:00<br />
2:21 PM,81.0,73.0,77,29.78,1.5,West,5.8,-,0.00,Rain,Light Rain,280,2014-07-15 18:21:00<br />
2:23 PM,80.1,73.9,81,29.78,0.5,West,6.9,-,0.01,Rain,Heavy Rain,280,2014-07-15 18:23:00<br />
2:48 PM,73.4,71.6,94,29.80,0.2,West,3.5,18.4,0.59,Fog-Rain,Heavy Rain,270,2014-07-15 18:48:00<br />
2:51 PM,73.0,71.1,93,29.77,0.2,Calm,Calm,-,0.78,Fog-Rain,Heavy Rain,0,2014-07-15 18:51:00<br />
3:01 PM,73.9,71.1,91,29.80,0.8,Variable,3.5,-,0.13,Rain,Light Rain,0,2014-07-15 19:01:00<br />
3:05 PM,73.9,71.1,91,29.80,2.0,Variable,4.6,-,0.13,Rain,Light Rain,0,2014-07-15 19:05:00<br />
3:07 PM,73.9,71.1,91,29.80,3.0,Calm,Calm,-,0.13,,Overcast,0,2014-07-15 19:07:00<br />
3:51 PM,73.0,71.1,93,29.76,5.0,Calm,Calm,-,0.13,,Mostly Cloudy,0,2014-07-15 19:51:00<br />
4:51 PM,75.0,73.0,94,29.75,4.0,Variable,4.6,-,0.01,,Mostly Cloudy,0,2014-07-15 20:51:00<br />
5:51 PM,75.0,72.0,90,29.74,5.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-07-15 21:51:00<br />
6:51 PM,73.9,71.1,91,29.76,3.0,Calm,Calm,-,0.01,Rain,Rain,0,2014-07-15 22:51:00<br />
6:58 PM,73.0,70.0,90,29.79,2.5,Calm,Calm,-,0.03,Rain,Rain,0,2014-07-15 22:58:00<br />
7:07 PM,73.0,71.1,93,29.80,3.0,Variable,3.5,-,0.04,Rain,Rain,0,2014-07-15 23:07:00<br />
7:30 PM,73.0,71.1,93,29.81,2.0,SSW,3.5,-,0.09,Rain,Rain,210,2014-07-15 23:30:00<br />
7:51 PM,73.0,71.1,93,29.78,2.5,Calm,Calm,-,0.17,Rain,Light Rain,0,2014-07-15 23:51:00<br />
8:10 PM,73.0,71.1,93,29.82,3.0,Variable,3.5,-,0.03,Rain,Light Rain,0,2014-07-16 00:10:00<br />
8:17 PM,72.0,70.0,93,29.81,4.0,Calm,Calm,-,0.04,Rain,Light Rain,0,2014-07-16 00:17:00<br />
8:25 PM,72.0,70.0,93,29.81,1.8,Calm,Calm,-,0.06,Rain,Rain,0,2014-07-16 00:25:00<br />
8:37 PM,72.0,70.0,93,29.81,2.5,Calm,Calm,-,0.11,Rain,Rain,0,2014-07-16 00:37:00<br />
8:47 PM,71.6,69.8,94,29.80,1.8,Calm,Calm,-,0.14,Rain,Rain,0,2014-07-16 00:47:00<br />
8:51 PM,72.0,70.0,93,29.78,1.8,Variable,3.5,-,0.15,Rain,Rain,0,2014-07-16 00:51:00<br />
9:12 PM,73.0,71.1,93,29.81,3.0,Calm,Calm,-,0.03,Rain,Rain,0,2014-07-16 01:12:00<br />
9:51 PM,73.0,71.1,93,29.77,4.0,SSE,6.9,-,0.05,,Scattered Clouds,160,2014-07-16 01:51:00<br />
10:00 PM,72.0,70.0,93,29.80,3.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-16 02:00:00<br />
10:20 PM,73.0,71.1,93,29.79,2.0,Calm,Calm,-,N/A,,Overcast,0,2014-07-16 02:20:00<br />
10:39 PM,72.0,70.0,93,29.78,1.8,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-16 02:39:00<br />
10:51 PM,72.0,70.0,93,29.76,1.5,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-16 02:51:00<br />
11:01 PM,72.0,70.0,93,29.79,1.8,South,3.5,-,N/A,,Partly Cloudy,170,2014-07-16 03:01:00<br />
11:14 PM,72.0,70.0,93,29.80,2.5,SSE,4.6,-,N/A,,Partly Cloudy,150,2014-07-16 03:14:00<br />
11:44 PM,72.0,70.0,93,29.81,2.5,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-16 03:44:00<br />
11:51 PM,72.0,69.1,91,29.78,3.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-16 03:51:00<br />
11:59 PM,72.0,70.0,93,29.81,2.5,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-16 03:59:00<br />
12:14 AM,72.0,70.0,93,29.81,1.8,Calm,Calm,-,N/A,,Overcast,0,2014-07-16 04:14:00<br />
12:28 AM,72.0,70.0,93,29.81,3.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-16 04:28:00<br />
12:33 AM,72.0,70.0,93,29.80,2.5,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-16 04:33:00<br />
12:40 AM,72.0,70.0,93,29.80,4.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-16 04:40:00<br />
12:51 AM,72.0,70.0,93,29.77,4.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-16 04:51:00<br />
1:05 AM,72.0,70.0,93,29.79,2.5,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-16 05:05:00<br />
1:15 AM,72.0,70.0,93,29.79,3.0,Calm,Calm,-,N/A,,Overcast,0,2014-07-16 05:15:00<br />
1:31 AM,72.0,70.0,93,29.79,2.5,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-16 05:31:00<br />
1:51 AM,71.6,69.8,94,29.79,2.0,Variable,3.5,-,N/A,,Overcast,0,2014-07-16 05:51:00<br />
2:01 AM,72.0,70.0,93,29.79,1.8,Calm,Calm,-,N/A,,Overcast,0,2014-07-16 06:01:00<br />
2:25 AM,72.0,70.0,93,29.79,2.5,Calm,Calm,-,N/A,,Overcast,0,2014-07-16 06:25:00<br />
2:33 AM,72.0,70.0,93,29.79,3.0,Variable,3.5,-,N/A,,Overcast,0,2014-07-16 06:33:00<br />
2:51 AM,72.0,70.0,93,29.76,3.0,Calm,Calm,-,N/A,,Overcast,0,2014-07-16 06:51:00<br />
2:59 AM,72.0,70.0,93,29.78,3.0,Variable,3.5,-,N/A,,Overcast,0,2014-07-16 06:59:00<br />
3:26 AM,72.0,69.1,91,29.78,4.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2014-07-16 07:26:00<br />
3:51 AM,72.0,69.1,91,29.75,4.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-16 07:51:00<br />
4:51 AM,72.0,69.1,91,29.75,6.0,WSW,4.6,-,N/A,,Mostly Cloudy,250,2014-07-16 08:51:00<br />
5:26 AM,72.0,69.1,91,29.78,7.0,West,5.8,-,N/A,,Mostly Cloudy,260,2014-07-16 09:26:00<br />
5:32 AM,72.0,69.1,91,29.79,5.0,Calm,Calm,-,N/A,,Overcast,0,2014-07-16 09:32:00<br />
5:51 AM,72.0,69.1,91,29.77,5.0,Variable,3.5,-,N/A,,Overcast,0,2014-07-16 09:51:00<br />
6:04 AM,72.0,69.1,91,29.80,4.0,Calm,Calm,-,N/A,,Overcast,0,2014-07-16 10:04:00<br />
6:21 AM,72.0,70.0,93,29.80,3.0,Variable,3.5,-,N/A,,Overcast,0,2014-07-16 10:21:00<br />
6:51 AM,72.0,70.0,93,29.78,3.0,Variable,6.9,-,N/A,,Overcast,0,2014-07-16 10:51:00<br />
7:49 AM,69.8,64.4,83,29.82,9.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-16 11:49:00<br />
7:51 AM,70.0,64.0,81,29.79,9.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-16 11:51:00<br />
8:51 AM,69.1,64.0,84,29.81,10.0,Variable,5.8,-,0.00,,Overcast,0,2014-07-16 12:51:00<br />
9:51 AM,69.1,62.1,78,29.82,10.0,North,6.9,-,N/A,,Overcast,10,2014-07-16 13:51:00<br />
10:51 AM,70.0,59.0,68,29.83,10.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2014-07-16 14:51:00<br />
11:51 AM,71.1,62.1,73,29.83,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-07-16 15:51:00<br />
12:51 PM,73.0,59.0,61,29.84,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-16 16:51:00<br />
1:51 PM,75.9,57.9,54,29.83,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-16 17:51:00<br />
2:51 PM,78.1,55.9,46,29.82,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-16 18:51:00<br />
3:51 PM,80.1,60.1,50,29.80,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-16 19:51:00<br />
4:51 PM,80.1,59.0,48,29.79,10.0,Variable,5.8,-,N/A,,Partly Cloudy,0,2014-07-16 20:51:00<br />
5:51 PM,79.0,57.9,48,29.80,10.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2014-07-16 21:51:00<br />
6:51 PM,79.0,55.0,44,29.82,10.0,North,-9999.0,-,N/A,,Partly Cloudy,0,2014-07-16 22:51:00<br />
7:51 PM,78.1,54.0,43,29.83,10.0,WNW,4.6,-,N/A,,Clear,290,2014-07-16 23:51:00<br />
8:51 PM,75.9,55.0,48,29.85,10.0,WNW,4.6,-,N/A,,Clear,290,2014-07-17 00:51:00<br />
9:51 PM,75.9,54.0,46,29.87,10.0,WNW,4.6,-,N/A,,Clear,290,2014-07-17 01:51:00<br />
10:51 PM,73.9,53.1,48,29.87,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-17 02:51:00<br />
11:51 PM,73.9,53.1,48,29.89,10.0,WNW,4.6,-,N/A,,Clear,290,2014-07-17 03:51:00<br />
12:51 AM,73.0,53.1,49,29.88,10.0,WNW,4.6,-,N/A,,Clear,290,2014-07-17 04:51:00<br />
1:51 AM,72.0,55.9,57,29.89,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-17 05:51:00<br />
2:51 AM,70.0,55.9,61,29.89,10.0,North,4.6,-,N/A,,Clear,360,2014-07-17 06:51:00<br />
3:51 AM,68.0,59.0,73,29.90,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-17 07:51:00<br />
4:51 AM,70.0,52.0,53,29.91,10.0,NE,4.6,-,N/A,,Clear,40,2014-07-17 08:51:00<br />
5:51 AM,69.1,51.1,53,29.93,10.0,NE,4.6,-,N/A,,Clear,50,2014-07-17 09:51:00<br />
6:51 AM,68.0,52.0,56,29.95,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-17 10:51:00<br />
7:51 AM,69.1,55.0,61,29.96,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-17 11:51:00<br />
8:51 AM,71.1,57.0,61,29.97,10.0,ENE,5.8,-,N/A,,Clear,70,2014-07-17 12:51:00<br />
9:51 AM,73.0,55.0,53,29.98,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-17 13:51:00<br />
10:51 AM,75.0,55.9,51,29.99,10.0,ENE,4.6,-,N/A,,Clear,70,2014-07-17 14:51:00<br />
11:51 AM,77.0,55.9,48,29.99,10.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2014-07-17 15:51:00<br />
12:51 PM,75.9,55.9,50,29.98,10.0,Variable,4.6,-,N/A,,Overcast,0,2014-07-17 16:51:00<br />
1:51 PM,78.1,55.0,45,29.97,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-17 17:51:00<br />
2:51 PM,75.9,57.0,52,29.98,10.0,Variable,4.6,-,N/A,,Overcast,0,2014-07-17 18:51:00<br />
3:51 PM,78.1,55.0,45,29.98,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-17 19:51:00<br />
4:51 PM,75.0,59.0,57,29.99,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-17 20:51:00<br />
5:51 PM,75.9,54.0,46,29.99,10.0,WSW,5.8,-,N/A,,Partly Cloudy,250,2014-07-17 21:51:00<br />
6:51 PM,75.9,55.0,48,30.01,10.0,Variable,5.8,-,N/A,,Partly Cloudy,0,2014-07-17 22:51:00<br />
7:51 PM,77.0,52.0,42,30.04,10.0,West,8.1,-,N/A,,Clear,280,2014-07-17 23:51:00<br />
8:51 PM,75.9,48.9,38,30.05,10.0,WNW,5.8,-,N/A,,Clear,290,2014-07-18 00:51:00<br />
9:51 PM,75.0,51.1,43,30.07,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-18 01:51:00<br />
10:51 PM,73.0,53.1,49,30.09,10.0,WNW,4.6,-,N/A,,Clear,290,2014-07-18 02:51:00<br />
11:51 PM,72.0,54.0,53,30.11,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-18 03:51:00<br />
12:51 AM,70.0,55.0,59,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-18 04:51:00<br />
1:51 AM,69.1,55.9,63,30.13,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-18 05:51:00<br />
2:51 AM,68.0,55.9,65,30.14,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-18 06:51:00<br />
3:51 AM,66.0,55.9,70,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-18 07:51:00<br />
4:51 AM,66.0,55.0,68,30.16,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-18 08:51:00<br />
5:51 AM,64.9,55.0,70,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-18 09:51:00<br />
6:51 AM,66.0,57.0,73,30.20,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-18 10:51:00<br />
7:51 AM,69.1,54.0,58,30.22,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-18 11:51:00<br />
8:51 AM,71.1,52.0,51,30.22,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-18 12:51:00<br />
9:51 AM,73.0,50.0,44,30.23,10.0,NNE,8.1,-,N/A,,Clear,20,2014-07-18 13:51:00<br />
10:51 AM,75.0,50.0,41,30.22,10.0,NNE,9.2,-,N/A,,Clear,30,2014-07-18 14:51:00<br />
11:51 AM,77.0,52.0,42,30.22,10.0,Variable,6.9,-,N/A,,Clear,0,2014-07-18 15:51:00<br />
12:51 PM,79.0,51.1,38,30.22,10.0,ENE,8.1,-,N/A,,Clear,60,2014-07-18 16:51:00<br />
1:51 PM,79.0,51.1,38,30.20,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-18 17:51:00<br />
2:51 PM,79.0,55.0,44,30.19,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-18 18:51:00<br />
3:51 PM,80.1,51.1,36,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-18 19:51:00<br />
4:51 PM,80.1,52.0,38,30.19,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-18 20:51:00<br />
5:51 PM,79.0,50.0,36,30.19,10.0,ENE,4.6,-,N/A,,Clear,60,2014-07-18 21:51:00<br />
6:51 PM,77.0,51.1,40,30.20,10.0,North,-9999.0,-,N/A,,Clear,0,2014-07-18 22:51:00<br />
7:51 PM,77.0,51.1,40,30.21,10.0,NE,4.6,-,N/A,,Clear,50,2014-07-18 23:51:00<br />
8:51 PM,73.4,50.0,44,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 00:51:00<br />
9:51 PM,71.6,50.0,46,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 01:51:00<br />
10:51 PM,71.6,51.8,50,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 02:51:00<br />
11:51 PM,69.8,51.8,53,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 03:51:00<br />
12:51 AM,69.8,48.2,46,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 04:51:00<br />
1:51 AM,69.8,48.2,46,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 05:51:00<br />
2:51 AM,69.8,50.0,49,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 06:51:00<br />
3:51 AM,69.8,53.6,56,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 07:51:00<br />
4:51 AM,69.8,53.6,56,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 08:51:00<br />
5:51 AM,68.0,53.6,60,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 09:51:00<br />
6:51 AM,68.0,57.2,68,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 10:51:00<br />
7:51 AM,69.8,62.6,78,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 11:51:00<br />
8:51 AM,69.8,62.6,78,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 12:51:00<br />
9:51 AM,73.0,60.1,64,30.25,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-19 13:51:00<br />
10:51 AM,75.0,55.9,51,30.23,10.0,NE,5.8,-,N/A,,Clear,40,2014-07-19 14:51:00<br />
11:51 AM,75.0,55.9,51,30.23,10.0,ENE,4.6,-,N/A,,Clear,60,2014-07-19 15:51:00<br />
12:51 PM,75.9,57.9,54,30.22,10.0,East,6.9,-,N/A,,Clear,80,2014-07-19 16:51:00<br />
1:51 PM,75.2,57.2,53,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 17:51:00<br />
2:51 PM,75.2,57.2,53,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 18:51:00<br />
3:51 PM,73.4,59.0,61,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 19:51:00<br />
4:51 PM,75.2,57.2,53,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 20:51:00<br />
5:51 PM,75.2,57.2,53,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 21:51:00<br />
7:51 PM,73.4,55.4,53,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-19 23:51:00<br />
8:51 PM,71.6,55.4,57,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 00:51:00<br />
9:51 PM,69.8,55.4,60,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 01:51:00<br />
11:51 PM,69.8,57.2,64,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 03:51:00<br />
12:51 AM,69.8,57.2,64,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 04:51:00<br />
1:51 AM,69.8,59.0,68,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 05:51:00<br />
2:51 AM,68.0,60.8,78,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 06:51:00<br />
3:51 AM,68.0,60.8,78,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 07:51:00<br />
4:51 AM,66.2,60.8,83,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 08:51:00<br />
5:51 AM,68.0,59.0,73,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 09:51:00<br />
6:51 AM,66.2,57.2,73,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 10:51:00<br />
7:51 AM,66.2,57.2,73,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 11:51:00<br />
8:51 AM,69.8,57.2,64,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 12:51:00<br />
9:51 AM,69.8,60.8,73,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 13:51:00<br />
10:51 AM,73.4,60.8,65,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 14:51:00<br />
11:51 AM,75.2,62.6,65,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-20 15:51:00<br />
12:51 PM,78.1,62.1,58,30.15,10.0,ENE,5.8,-,N/A,,Partly Cloudy,60,2014-07-20 16:51:00<br />
1:51 PM,78.1,62.1,58,30.13,10.0,North,-9999.0,-,N/A,,Clear,0,2014-07-20 17:51:00<br />
2:51 PM,78.1,61.0,56,30.12,10.0,ENE,3.5,-,N/A,,Partly Cloudy,70,2014-07-20 18:51:00<br />
3:51 PM,78.1,61.0,56,30.11,10.0,ENE,9.2,-,N/A,,Clear,60,2014-07-20 19:51:00<br />
4:51 PM,75.9,55.9,50,30.11,10.0,ESE,9.2,-,N/A,,Clear,110,2014-07-20 20:51:00<br />
5:51 PM,75.0,55.9,51,30.11,10.0,ESE,5.8,-,N/A,,Clear,110,2014-07-20 21:51:00<br />
6:51 PM,73.9,54.0,50,30.12,10.0,ENE,5.8,-,N/A,,Clear,70,2014-07-20 22:51:00<br />
7:51 PM,73.9,53.1,48,30.13,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-20 23:51:00<br />
8:51 PM,72.0,53.1,51,30.13,10.0,ENE,3.5,-,N/A,,Clear,60,2014-07-21 00:51:00<br />
9:51 PM,71.1,59.0,66,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-21 01:51:00<br />
10:51 PM,70.0,61.0,73,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-21 02:51:00<br />
11:51 PM,69.1,61.0,75,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-21 03:51:00<br />
12:51 AM,69.1,62.1,78,30.14,9.0,Calm,Calm,-,N/A,,Clear,0,2014-07-21 04:51:00<br />
1:51 AM,69.1,62.1,78,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-21 05:51:00<br />
2:51 AM,68.0,62.1,81,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-21 06:51:00<br />
3:51 AM,68.0,61.0,78,30.14,10.0,NW,3.5,-,N/A,,Clear,310,2014-07-21 07:51:00<br />
4:51 AM,66.9,61.0,81,30.17,10.0,WNW,3.5,-,N/A,,Clear,290,2014-07-21 08:51:00<br />
5:51 AM,68.0,60.1,76,30.18,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-07-21 09:51:00<br />
6:51 AM,68.0,60.1,76,30.19,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-21 10:51:00<br />
7:01 AM,68.0,60.1,76,30.22,9.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-07-21 11:01:00<br />
7:51 AM,69.1,60.1,73,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-21 11:51:00<br />
8:51 AM,71.1,60.1,68,30.20,10.0,WNW,4.6,-,N/A,,Clear,290,2014-07-21 12:51:00<br />
9:51 AM,73.9,60.1,62,30.20,10.0,NNE,4.6,-,N/A,,Clear,30,2014-07-21 13:51:00<br />
10:51 AM,75.9,60.1,58,30.20,10.0,NE,4.6,-,N/A,,Clear,50,2014-07-21 14:51:00<br />
11:51 AM,79.0,60.1,52,30.19,10.0,NW,3.5,-,N/A,,Clear,310,2014-07-21 15:51:00<br />
12:51 PM,81.0,59.0,47,30.18,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-07-21 16:51:00<br />
1:51 PM,82.9,62.1,49,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-21 17:51:00<br />
2:51 PM,82.9,57.9,42,30.15,10.0,NE,3.5,-,N/A,,Clear,50,2014-07-21 18:51:00<br />
3:51 PM,84.9,57.0,38,30.14,10.0,NNE,4.6,-,N/A,,Clear,30,2014-07-21 19:51:00<br />
4:51 PM,81.0,62.1,52,30.13,9.0,Variable,3.5,-,N/A,,Clear,0,2014-07-21 20:51:00<br />
5:51 PM,79.0,62.1,56,30.14,9.0,Calm,Calm,-,N/A,,Overcast,0,2014-07-21 21:51:00<br />
6:51 PM,78.1,62.1,58,30.16,9.0,North,-9999.0,-,N/A,,Overcast,0,2014-07-21 22:51:00<br />
7:51 PM,75.9,62.1,62,30.16,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-21 23:51:00<br />
8:51 PM,73.9,63.0,68,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-22 00:51:00<br />
9:51 PM,73.9,61.0,64,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-22 01:51:00<br />
10:51 PM,73.9,61.0,64,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-22 02:51:00<br />
11:51 PM,73.0,62.1,68,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-22 03:51:00<br />
12:51 AM,72.0,61.0,68,30.16,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-22 04:51:00<br />
1:51 AM,72.0,61.0,68,30.17,10.0,WSW,6.9,-,N/A,,Clear,250,2014-07-22 05:51:00<br />
2:51 AM,72.0,59.0,64,30.16,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-22 06:51:00<br />
3:51 AM,72.0,60.1,66,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-22 07:51:00<br />
4:51 AM,71.1,60.1,68,30.16,10.0,West,3.5,-,N/A,,Clear,270,2014-07-22 08:51:00<br />
5:51 AM,71.1,60.1,68,30.17,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-22 09:51:00<br />
6:51 AM,71.1,61.0,70,30.18,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-22 10:51:00<br />
